w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z
-0.007910237,-0.001827364,0.9997606,-0.02031708,2.329906,180.9028,359.8089,-0.02430131,0.01485762,0.999412,0.01909407,357.7713,182.7537,1.649861,0.2701471,-0.3350812,0.9026251,0.003032692,349.2504,150.3747,322.1176,0.7496012,-0.00066115,0.4951636,0.439216,334.1537,55.50938,46.965,-0.3819442,0.3156815,0.8239504,-0.2748992,12.23145,235.2471,48.34539,-0.9137069,0.1266052,0.3798416,0.0695087,12.23145,235.2471,48.34539
-0.007463813,-0.001642889,0.9997569,-0.02068532,2.371869,180.8519,359.8293,-0.02382426,0.01489157,0.9994293,0.01875882,357.8104,182.6995,1.655701,0.2701725,-0.3351932,0.9025769,0.002733111,349.2774,150.3629,322.0971,0.7496311,-0.001058377,0.4951847,0.4391406,334.1193,55.50128,46.93801,-0.3812971,0.316306,0.8239143,-0.2751878,12.2542,235.1958,48.4278,-0.9134706,0.1270567,0.3802361,0.06963415,12.2542,235.1958,48.4278
-0.006545395,-0.001206309,0.9997475,-0.02146693,2.460969,180.7476,359.8778,-0.02284262,0.01505743,0.9994552,0.01847077,357.8446,182.587,1.677592,0.2702307,-0.3353513,0.9025016,0.002416831,349.3035,150.3472,322.071,0.7496756,-0.00140471,0.4952959,0.4389389,334.0928,55.50955,46.8952,-0.3809634,0.3165295,0.8239709,-0.2752241,12.26192,235.1612,48.4516,-0.9132862,0.1273543,0.3805709,0.06968158,12.26192,235.1612,48.4516
-0.006130874,-0.00098876,0.9997407,-0.02191292,2.511883,180.7006,359.902,-0.02284262,0.01505744,0.9994551,0.01847077,357.8446,182.587,1.677592,0.2703947,-0.3354648,0.902411,0.002090953,349.3278,150.3186,322.0509,0.7497576,-0.00167492,0.4954081,0.4386705,334.0776,55.52182,46.84734,-0.3805918,0.3167703,0.8240358,-0.2752669,12.27119,235.1227,48.47739,-0.9131572,0.1274268,0.3808526,0.06970215,12.27119,235.1227,48.47739
-0.006130874,-0.00098876,0.9997407,-0.02191292,2.511883,180.7006,359.902,-0.02241169,0.01517905,0.9994662,0.01830643,357.8639,182.5376,1.69287,0.2705712,-0.3355671,0.902321,0.001785457,349.3499,150.2892,322.0328,0.7498668,-0.001979545,0.4954569,0.4384275,334.0611,55.52394,46.80276,-0.3801244,0.3170587,0.8241044,-0.2753754,12.2884,235.0778,48.51206,-0.9130195,0.1274934,0.3811578,0.06971458,12.2884,235.0778,48.51206
-0.005411357,-0.000329299,0.9997244,-0.02284802,2.618584,180.6197,359.9764,-0.02201039,0.01532085,0.9994728,0.01830921,357.8639,182.4913,1.709976,0.2707255,-0.3356553,0.9022422,0.001518425,349.3691,150.2634,322.0172,0.7500035,-0.002391391,0.4953911,0.4382657,334.0356,55.50563,46.7666,-0.3795535,0.3174164,0.8241922,-0.2754881,12.30744,235.0217,48.55363,-0.912813,0.1277061,0.3815809,0.06971265,12.30744,235.0217,48.55363
-0.005032688,-3.12E-05,0.999712,-0.02346821,2.689489,180.5771,0.009972636,-0.02137677,0.01554868,0.9994767,0.01864864,357.8255,182.4175,1.736649,0.2710512,-0.3358056,0.9020893,0.000995435,349.4067,150.2099,321.9893,0.7502832,-0.003147721,0.4951352,0.4380715,333.9897,55.45167,46.71651,-0.3789598,0.317694,0.8243236,-0.275592,12.33149,234.9617,48.58554,-0.9123116,0.1284881,0.3825287,0.06964716,12.33149,234.9617,48.58554
-0.004642591,0.000206877,0.9996987,-0.02410856,2.762765,180.533,0.03656745,-0.02116285,0.01569135,0.9994752,0.01885877,357.8015,182.3923,1.752981,0.2712865,-0.3358364,0.9020073,0.000876587,349.409,150.1793,321.9849,0.7504422,-0.003318816,0.4950164,0.4379324,333.9887,55.43327,46.69488,-0.3783185,0.3179588,0.8244978,-0.2756468,12.35457,234.8929,48.61213,-0.9121347,0.1286905,0.3828929,0.06959018,12.35457,234.8929,48.61213
-0.004292458,0.000499963,0.999687,-0.02464877,2.824554,180.4937,0.06948224,-0.02101144,0.01579385,0.9994748,0.0189538,357.7906,182.3746,1.764846,0.2714885,-0.3358287,0.9019495,0.000772923,349.4122,150.1526,321.9851,0.7506205,-0.003392644,0.4948571,0.4378062,333.9984,55.4122,46.68007,-0.3777011,0.3182135,0.8246833,-0.2756447,12.37211,234.8231,48.63389,-0.9119999,0.1287543,0.3832079,0.06950308,12.37211,234.8231,48.63389
-0.003939226,0.000829905,0.9996742,-0.02520925,2.888674,180.4542,0.1065841,-0.02077448,0.01590443,0.9994788,0.01891849,357.7948,182.3473,1.778129,0.2715902,-0.3357578,0.9019455,0.000603948,349.4283,150.1345,321.9903,0.7508054,-0.00354562,0.4946055,0.4377722,333.9999,55.3743,46.67572,-0.377205,0.31843,0.8248175,-0.275672,12.38803,234.769,48.65472,-0.9118739,0.128807,0.3834906,0.06949989,12.38803,234.769,48.65472
-0.003464982,0.001152338,0.9996573,-0.02592563,2.970713,180.4009,0.1424886,-0.02048831,0.01604817,0.9994841,0.01882413,357.8058,182.3143,1.795451,0.271664,-0.3356714,0.9019555,0.000259157,349.4644,150.1135,321.9927,0.7509477,-0.003778674,0.4943724,0.4377892,333.9894,55.33532,46.67382,-0.3768744,0.3185824,0.8248528,-0.2758425,12.41129,234.7431,48.68008,-0.9117197,0.1289468,0.3838081,0.06950963,12.41129,234.7431,48.68008
-0.002863541,0.001383693,0.9996309,-0.02698462,3.092115,180.3328,0.1675999,-0.02003238,0.01628483,0.999491,0.01874392,357.8153,182.2616,1.82376,0.2717978,-0.3355535,0.9019589,-0.000214968,349.5127,150.0809,321.9962,0.7510381,-0.003978848,0.4942617,0.4377577,333.9784,55.31485,46.66417,-0.3765976,0.3187688,0.824823,-0.2760944,12.43682,234.7291,48.71541,-0.9115262,0.1292545,0.3841539,0.06956671,12.43682,234.7291,48.71541
-0.002154604,0.001525778,0.9995943,-0.02836014,3.249879,180.2522,0.1820655,-0.01971464,0.01652045,0.9994975,0.01852774,357.8401,182.2251,1.851934,0.2719315,-0.3354633,0.901952,-0.000755373,349.5671,150.0463,321.9948,0.751076,-0.004046202,0.4943145,0.4376324,333.9769,55.32252,46.64433,-0.3762977,0.31908,0.8247717,-0.2762971,12.45225,234.7104,48.76088,-0.9113201,0.1296351,0.3845181,0.06954756,12.45225,234.7104,48.76088
-0.002154604,0.001525778,0.9995943,-0.02836014,3.249879,180.2522,0.1820655,-0.01938322,0.01676708,0.999503,0.01836414,357.8589,182.1868,1.881272,0.2719488,-0.335453,0.9019499,-0.001258705,349.6197,150.0272,321.9835,0.751041,-0.004224204,0.4944978,0.4374837,333.959,55.34481,46.61351,-0.3758955,0.3195748,0.8247262,-0.2764081,12.45475,234.6753,48.81927,-0.9111201,0.130019,0.3848716,0.0694934,12.45475,234.6753,48.81927
-0.002154604,0.001525778,0.9995943,-0.02836014,3.249879,180.2522,0.1820655,-0.01938322,0.01676708,0.999503,0.01836414,357.8589,182.1868,1.881272,0.2717112,-0.3354954,0.9020053,-0.001640674,349.6678,150.0418,321.9667,0.7510409,-0.004224211,0.4944978,0.4374837,333.959,55.34481,46.61351,-0.3755192,0.3201562,0.8246266,-0.2765438,12.45314,234.6457,48.88924,-0.9111202,0.130019,0.3848716,0.06949345,12.45314,234.6457,48.88924
0.000648215,0.002229089,0.9994429,-0.03329578,3.816277,179.9341,0.2533818,-0.01853627,0.01720496,0.9995219,0.01779606,357.9247,182.0898,1.934435,0.2712594,-0.335681,0.9020718,-0.001918592,349.7088,150.0859,321.9334,0.7508466,-0.004795201,0.4949961,0.4372478,333.8915,55.39925,46.54691,-0.375257,0.3207049,0.824466,-0.2767435,12.45293,234.6332,48.96121,-0.9108388,0.1306443,0.3853572,0.06931672,12.45293,234.6332,48.96121
0.001826629,0.002509279,0.9993758,-0.03519196,4.034042,179.8004,0.280693,-0.0181403,0.01745668,0.9995286,0.01757573,357.9502,182.0443,1.964551,0.2707344,-0.3358825,0.9021536,-0.002238251,349.7565,150.137,321.8966,0.7506498,-0.00527133,0.4954418,0.4370752,333.832,55.44831,46.49354,-0.375117,0.321157,0.8242635,-0.2770112,12.45763,234.6387,49.0285,-0.910718,0.1310357,0.3855001,0.06937058,12.45763,234.6387,49.0285
0.003085941,0.002900471,0.9993046,-0.03704851,4.24741,179.658,0.3199174,-0.01780638,0.01773084,0.9995342,0.01732897,357.9786,182.006,1.997145,0.2702801,-0.3360945,0.9022098,-0.002648663,349.8108,150.177,321.8569,0.7504193,-0.00573393,0.4959579,0.4368799,333.7714,55.5079,46.43603,-0.3750316,0.3215708,0.8240268,-0.2773516,12.46785,234.6551,49.09716,-0.9105605,0.131592,0.3856536,0.06953385,12.46785,234.6551,49.09716
0.004480928,0.003396216,0.9992296,-0.0388445,4.45405,179.5005,0.3700522,-0.01767169,0.01799452,0.9995359,0.01708913,358.0058,181.9904,2.028109,0.269887,-0.3363483,0.9022312,-0.003174305,349.8734,150.2064,321.8099,0.7501937,-0.00613872,0.4965216,0.4366212,333.7177,55.57718,46.3718,-0.3749689,0.3219562,0.8237591,-0.2777836,12.48632,234.6799,49.16934,-0.9103797,0.1322333,0.3858185,0.06976549,12.48632,234.6799,49.16934
0.006016433,0.003897972,0.999148,-0.04064769,4.661742,179.3271,0.4196622,-0.01772632,0.018234,0.9995345,0.01685892,358.0316,181.9967,2.055898,0.2695611,-0.3366068,0.9022297,-0.003816959,349.9455,150.2241,321.76,0.7499895,-0.006587729,0.4970366,0.4363797,333.6614,55.63827,46.30898,-0.3748353,0.3223699,0.8235005,-0.2782504,12.50985,234.6991,49.24641,-0.9101444,0.1330851,0.3860314,0.0700384,12.50985,234.6991,49.24641
0.007595882,0.00449992,0.9990584,-0.04248061,4.873124,179.1492,0.4799315,-0.01802447,0.01843069,0.9995302,0.01658307,358.0622,182.0311,2.078402,0.2693639,-0.3368248,0.902204,-0.004553903,350.0238,150.2234,321.7137,0.7498225,-0.007179238,0.4974381,0.4361999,333.5939,55.67849,46.25063,-0.3745642,0.3228351,0.8233117,-0.2786348,12.53064,234.6974,49.32206,-0.9098777,0.1340194,0.3862907,0.07029568,12.53064,234.6974,49.32206
0.009220898,0.005390917,0.9989779,-0.04392206,5.040147,178.9675,0.5729374,-0.01845601,0.01855969,0.999526,0.01621566,358.1031,182.081,2.093093,0.2691939,-0.3370423,0.9021695,-0.005268995,350.0987,150.2203,321.6683,0.749687,-0.007784359,0.4977819,0.4360305,333.5275,55.71039,46.19444,-0.3742335,0.3233058,0.8231539,-0.2789994,12.55256,234.6876,49.3964,-0.909633,0.134924,0.3865282,0.07042508,12.55256,234.6876,49.3964
0.01095717,0.006744762,0.9989393,-0.04421308,5.076179,178.775,0.7193994,-0.01881418,0.01868496,0.9995216,0.01592428,358.1355,182.1224,2.107372,0.268986,-0.3372842,0.9021362,-0.006008182,350.1768,150.2208,321.619,0.7495979,-0.008302264,0.4981136,0.4357951,333.4744,55.74483,46.13405,-0.3739513,0.3237793,0.8229567,-0.27941,12.57569,234.6866,49.47477,-0.9094511,0.1356663,0.3866991,0.07041099,12.57569,234.6866,49.47477
0.01280825,0.008086563,0.998911,-0.04413311,5.070257,178.569,0.8642821,-0.01868477,0.0187849,0.9995282,0.01555286,358.1781,182.1082,2.119828,0.268761,-0.3375778,0.9020879,-0.006833799,350.263,150.2207,321.5612,0.7495289,-0.008896761,0.4984215,0.4355498,333.4159,55.77405,46.06972,-0.3737193,0.3242054,0.8226755,-0.2800539,12.61879,234.7066,49.56477,-0.9093021,0.1363261,0.3868421,0.07027721,12.61879,234.7066,49.56477
0.01448646,0.009201737,0.9988893,-0.0438859,5.04516,178.3816,0.9842798,-0.01785134,0.0188568,0.9995609,0.01428181,358.3253,182.0151,2.132069,0.2685314,-0.3378789,0.902036,-0.007754825,350.3591,150.2177,321.5,0.7494992,-0.009563975,0.4987034,0.4352638,333.3543,55.79857,45.99784,-0.3734659,0.3245909,0.822408,-0.2807301,12.66804,234.7261,49.65241,-0.9091312,0.1371689,0.3869818,0.07007531,12.66804,234.7261,49.65241
0.01582058,0.009991694,0.998861,-0.04389443,5.048846,178.2323,1.06829,-0.01723343,0.01894602,0.999579,0.01364153,358.3998,181.9455,2.144537,0.2684315,-0.3380988,0.9019743,-0.00874063,350.4595,150.1969,321.4479,0.7495781,-0.01026647,0.4989612,0.4348159,333.301,55.82241,45.90488,-0.3733419,0.3249074,0.8220949,-0.2814448,12.71757,234.7627,49.7365,-0.9089655,0.1381598,0.3870603,0.06984494,12.71757,234.7627,49.7365
0.01679116,0.01059232,0.9988306,-0.04408628,5.073013,178.124,1.132051,-0.01609881,0.01906097,0.999608,0.01271376,358.5084,181.8172,2.16116,0.2684882,-0.3381287,0.9019359,-0.009743325,350.5613,150.1557,321.4194,0.7497836,-0.01089754,0.4991605,0.4342176,333.2672,55.84377,45.79779,-0.3740216,0.3249017,0.8211656,-0.2832564,12.83595,234.9638,49.87061,-0.9089655,0.1381599,0.3870604,0.06984495,12.83595,234.9638,49.87061
0.01756628,0.01118986,0.9987986,-0.04436005,5.106461,178.0382,1.196262,-0.01506783,0.01923928,0.9996313,0.01185331,358.6089,181.7006,2.184552,0.2685879,-0.3379249,0.9019713,-0.01075187,350.6695,150.1073,321.4188,0.7501155,-0.01142203,0.4992712,0.4335032,333.2559,55.85884,45.68326,-0.3740216,0.3249017,0.8211656,-0.2832565,12.83596,234.9638,49.87062,-0.9088881,0.1397542,0.3867723,0.06927514,12.83596,234.9638,49.87062
0.01818547,0.01176523,0.9987658,-0.04469848,5.147184,177.9703,1.25856,-0.01432988,0.01943165,0.9996496,0.01085643,358.7244,181.6179,2.209191,0.2686135,-0.3375629,0.9020866,-0.01175542,350.785,150.0661,321.4365,0.7505241,-0.01202444,0.4992716,0.4327784,333.2437,55.85693,45.56705,-0.3752631,0.3243307,0.8201348,-0.2852482,12.97144,235.2378,49.96152,-0.9089625,0.1403772,0.3864289,0.06895376,12.97144,235.2378,49.96152
0.01860712,0.01204801,0.9987382,-0.04506251,5.190052,177.9237,1.288164,-0.01382299,0.01961876,0.9996635,0.009855405,358.8399,181.5618,2.232799,0.2684448,-0.3371469,0.9022803,-0.01265237,350.8988,150.0502,321.4616,0.7509563,-0.01228873,0.499391,0.4318825,333.2683,55.88482,45.44105,-0.3758069,0.3241714,0.8196418,-0.2861286,13.02606,235.3594,50.01232,-0.9090499,0.1409794,0.3860718,0.06857172,13.02606,235.3594,50.01232
0.01871784,0.01196419,0.9987173,-0.04550131,5.240342,177.911,1.277083,-0.01220056,0.02030404,0.9996919,0.007423068,359.1212,181.3807,2.316479,0.2680933,-0.3367617,0.9025167,-0.01346951,351.0105,150.0582,321.4837,0.7516528,-0.01280328,0.5000484,0.4298904,333.309,56.00239,45.15379,-0.3761385,0.3242011,0.8192219,-0.2868608,13.06852,235.4482,50.07141,-0.9091557,0.1415579,0.3856906,0.06811888,13.06852,235.4482,50.07141
0.01839519,0.01179091,0.9987255,-0.04549876,5.239282,177.9472,1.258868,-0.01189086,0.02051748,0.9997,0.006155609,359.2668,181.3479,2.34288,0.2672683,-0.336098,0.9029753,-0.01555097,351.282,150.0734,321.5025,0.7518899,-0.01349331,0.5004632,0.4289711,333.2782,56.05895,44.99858,-0.3762046,0.3244229,0.8188655,-0.2875408,13.10966,235.5045,50.14536,-0.9093878,0.1425688,0.3849217,0.06725968,13.10966,235.5045,50.14536
0.01780605,0.01141567,0.9987499,-0.0452936,5.214261,178.0128,1.219222,-0.01187643,0.02060844,0.999705,0.004956163,359.4042,181.349,2.354901,0.266881,-0.3356761,0.9032283,-0.01658241,351.4185,150.0777,321.5229,0.7521253,-0.01417903,0.5009007,0.4280248,333.2483,56.11951,44.83958,-0.3760578,0.3247661,0.8185767,-0.2881667,13.1506,235.5336,50.22673,-0.909414,0.1432514,0.3846731,0.06687159,13.1506,235.5336,50.22673
0.0169275,0.0108511,0.9987772,-0.04516695,5.197597,178.1107,1.159156,-0.01186068,0.02063954,0.9997091,0.003890787,359.5262,181.3497,2.359888,0.2664647,-0.3352875,0.9034782,-0.01750016,351.5433,150.0895,321.5422,0.7523789,-0.01468082,0.5013741,0.4270069,333.2389,56.19186,44.67881,-0.3758841,0.3251177,0.8182926,-0.2888028,13.19331,235.5605,50.30956,-0.9093813,0.1440407,0.384522,0.06648999,13.19331,235.5605,50.30956
0.01572973,0.01024349,0.9987998,-0.0452421,5.203755,178.2453,1.095441,-0.01132204,0.02062436,0.9997197,0.002703689,359.6635,181.2908,2.359915,0.2660229,-0.3348756,0.9037453,-0.01831049,351.6585,150.1078,321.5668,0.752625,-0.01497591,0.5018531,0.4259993,333.2486,56.27065,44.52827,-0.3758372,0.3253217,0.8179796,-0.2895202,13.24452,235.6064,50.38331,-0.909382,0.1447874,0.384313,0.06606983,13.24452,235.6064,50.38331
0.01441073,0.009703227,0.9988092,-0.04559349,5.241739,178.3944,1.039698,-0.01098745,0.0205616,0.9997273,0.001403046,359.8134,181.2555,2.354451,0.2656832,-0.3343835,0.9040124,-0.01903167,351.7629,150.1171,321.604,0.7528774,-0.01516241,0.5022454,0.4250832,333.2677,56.33869,44.39627,-0.3758337,0.3253934,0.8176839,-0.2902788,13.30443,235.6591,50.44593,-0.909443,0.1454522,0.3839787,0.0657109,13.30443,235.6591,50.44593
0.01318204,0.00930112,0.9988124,-0.04597577,5.283713,178.5339,0.9994122,-0.01076785,0.02056284,0.9997306,0.000417064,359.9268,181.2327,2.355843,0.2654121,-0.3339333,0.9042441,-0.01969844,351.8575,150.1208,321.6381,0.7530615,-0.0153795,0.5025985,0.4243313,333.2756,56.39704,44.28432,-0.3758703,0.3254261,0.8173749,-0.2910635,13.36656,235.7181,50.50669,-0.9095408,0.1460635,0.3835635,0.06542455,13.36656,235.7181,50.50669
0.0120012,0.008960848,0.9988191,-0.04622041,5.310135,178.668,0.9662532,-0.01074934,0.02050878,0.9997318,-0.000633361,0.04729602,181.233,2.350942,0.2651559,-0.3335966,0.9044317,-0.02022808,351.9336,150.1286,321.6623,0.7531854,-0.01564266,0.5029057,0.4237375,333.2715,56.44448,44.19109,-0.3758703,0.3254262,0.817375,-0.2910635,13.36655,235.7181,50.50669,-0.9096596,0.1467357,0.3830655,0.06518634,13.36655,235.7181,50.50669
0.01082949,0.008635674,0.9988294,-0.04634744,5.32318,178.8011,0.9349747,-0.01135457,0.02028334,0.9997289,-0.001443811,0.1390125,181.3043,2.326193,0.2648327,-0.3334007,0.9045876,-0.02071759,352.0037,150.1466,321.6705,0.7532478,-0.01584034,0.503265,0.4231921,333.2679,56.49991,44.10532,-0.3760547,0.3255285,0.8166954,-0.2926141,13.48083,235.8482,50.63247,-0.9097925,0.1473439,0.3825623,0.06491183,13.48083,235.8482,50.63247
0.009619996,0.008339928,0.9988442,-0.04635051,5.322082,178.9386,0.9074349,-0.01086624,0.02024049,0.9997324,-0.002754956,0.2904084,181.2514,2.322864,0.2644698,-0.3332751,0.9047264,-0.02130386,352.0833,150.1661,321.6674,0.7532491,-0.01599278,0.5036889,0.4226797,333.2633,56.56477,44.02382,-0.3763441,0.3254392,0.8163236,-0.2933781,13.53436,235.9342,50.68128,-0.9099429,0.1478841,0.3820587,0.06454295,13.53436,235.9342,50.68128
0.008450791,0.008088819,0.9988601,-0.04628158,5.312875,179.0716,0.8848715,-0.01084949,0.0201288,0.9997314,-0.003827976,0.413514,181.2519,2.311416,0.2641393,-0.3332382,0.9048193,-0.02202592,352.1729,150.1779,321.6505,0.7531715,-0.01624243,0.5041749,0.4222282,333.2422,56.63429,43.94381,-0.3766344,0.3253928,0.8159295,-0.2941521,13.58611,236.0215,50.73574,-0.9101198,0.1483103,0.3815591,0.06402504,13.58611,236.0215,50.73574
0.007354245,0.00794419,0.9988848,-0.04595818,5.274687,179.1966,0.8743274,-0.01121068,0.0199282,0.9997278,-0.004655298,0.5077185,181.2951,2.289662,0.2636992,-0.3333492,0.9048908,-0.02266763,352.2538,150.2059,321.6174,0.7529817,-0.01664265,0.5047377,0.4218792,333.196,56.7082,43.86749,-0.376897,0.3253042,0.8155693,-0.2949116,13.64051,236.1044,50.78432,-0.9103155,0.1486511,0.3810577,0.06343423,13.64051,236.1044,50.78432
0.006245449,0.007849883,0.998907,-0.04565438,5.238802,179.3233,0.8695389,-0.01179218,0.01968828,0.9997221,-0.005408396,0.5929903,181.3633,2.263502,0.2631249,-0.3336744,0.9049287,-0.02304554,352.3058,150.2601,321.5649,0.7527488,-0.01707339,0.5053565,0.4215364,333.1436,56.78903,43.78896,-0.3771104,0.3252016,0.8152781,-0.2955562,13.68873,236.1734,50.82252,-0.9105638,0.1489172,0.3804616,0.06282107,13.68873,236.1734,50.82252
0.005081266,0.007723531,0.9989237,-0.04545624,5.214989,179.4563,0.861228,-0.01229063,0.0195918,0.9997159,-0.005785771,0.6352319,181.4212,2.253285,0.2625098,-0.3340636,0.9049601,-0.02318051,352.3318,150.3279,321.511,0.7525339,-0.01742422,0.5059716,0.4211677,333.1008,56.87219,43.71083,-0.3772877,0.3250484,0.8150647,-0.2960868,13.73232,236.2299,50.84646,-0.9108382,0.1491094,0.3798245,0.06224134,13.73232,236.2299,50.84646
0.003925398,0.007618802,0.9989405,-0.04521684,5.186485,179.5884,0.8553194,-0.01250619,0.01957085,0.9997118,-0.006101894,0.6709921,181.4466,2.251485,0.2619474,-0.3344129,0.9049938,-0.02320287,352.3454,150.3934,321.4652,0.7523731,-0.01773197,0.5065106,0.4207947,333.0665,56.94619,43.63615,-0.3774852,0.3247181,0.8149445,-0.2965282,13.7777,236.2807,50.84456,-0.9111271,0.1491618,0.3791803,0.06181488,13.7777,236.2807,50.84456
0.002877951,0.007386691,0.9989361,-0.04543241,5.210247,179.7078,0.834044,-0.01237102,0.01960289,0.9997107,-0.0064348,0.7093891,181.4319,2.255553,0.2615675,-0.334671,0.9050055,-0.02330462,352.363,150.4347,321.4293,0.7522264,-0.01801704,0.506944,0.4205223,333.0336,57.00424,43.57777,-0.377786,0.3243036,0.8147759,-0.2970615,13.83003,236.3492,50.84132,-0.9113641,0.1492417,0.3786372,0.06145499,13.83003,236.3492,50.84132
0.001833677,0.007028792,0.9989131,-0.04604471,5.279545,179.8264,0.7983019,-0.01206143,0.01964821,0.9997113,-0.006798067,0.751641,181.3973,2.261045,0.2613546,-0.3348213,0.9050047,-0.02357521,352.395,150.4503,321.403,0.7520601,-0.01818208,0.5073229,0.4203561,333.0084,57.05572,43.5393,-0.3782746,0.3236966,0.8145534,-0.2977116,13.89312,236.446,50.82761,-0.9115451,0.1491828,0.3782591,0.06124321,13.89312,236.446,50.82761
0.000803381,0.006856136,0.9989159,-0.04604036,5.27821,179.944,0.7839133,-0.01264538,0.01944578,0.9997048,-0.00725344,0.8027858,181.4651,2.238964,0.2612319,-0.3348855,0.9050061,-0.02396189,352.4383,150.4508,321.3843,0.7518511,-0.01815195,0.5077216,0.4202496,332.9972,57.11386,43.51638,-0.3788834,0.3229987,0.8143219,-0.2983279,13.95219,236.5536,50.80289,-0.9116673,0.1489693,0.3780496,0.06123716,13.95219,236.5536,50.80289
-0.000258237,0.006790047,0.9989431,-0.04546226,5.211064,180.0652,0.7818605,-0.0140609,0.01913446,0.9996892,-0.007621705,0.8423109,181.6279,2.205029,0.2612593,-0.3348484,0.9049992,-0.02443306,352.4876,150.4306,321.3766,0.7515778,-0.01795982,0.5081387,0.4202428,332.9943,57.17671,43.51246,-0.3793381,0.322551,0.8141316,-0.2987532,13.98908,236.6322,50.79007,-0.9117093,0.1487317,0.3780131,0.06141159,13.98908,236.6322,50.79007
-0.001274511,0.00663082,0.9989666,-0.04494823,5.151333,180.1808,0.7687432,-0.01590642,0.01884175,0.9996669,-0.007634103,0.8401988,181.8391,2.173056,0.2612807,-0.3346881,0.905044,-0.0247371,352.5236,150.4162,321.3878,0.7512666,-0.017677,0.5085393,0.420326,332.9952,57.23782,43.52415,-0.3795796,0.3222146,0.8140951,-0.2989085,14.00861,236.6681,50.76718,-0.9115852,0.1487314,0.3782533,0.06177522,14.00861,236.6681,50.76718
-0.002282754,0.006433669,0.9989791,-0.04465779,5.1173,180.2954,0.7511886,-0.01808834,0.01854468,0.999636,-0.007541349,0.8254501,182.0887,2.140641,0.2610827,-0.3346847,0.9051032,-0.02470763,352.5284,150.4396,321.3876,0.7509155,-0.01722366,0.5089247,0.4205056,333.0072,57.29927,43.55583,-0.3794061,0.3221956,0.8142427,-0.2987478,14.00581,236.6363,50.75123,-0.9113178,0.1489046,0.3787512,0.06225128,14.00581,236.6363,50.75123
